GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS274462767	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-02	08:20:00	obsr185422	S20017568	Traveling	P22	EBIRD	180	2.816		10	1	G1012352	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277799831	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Welkinweir	L252379	H	40.1545872	-75.6819338	2014-10-25	08:00:00	obsr12482	S20331051	Traveling	P22	EBIRD	150	3.219		13	1	G1030128	0	1	0		Observer: Steve Strawbridge, co leading a group with Tom Reeves and Rick Keyser		
URN:CornellLabOfOrnithology:EBIRD:OBS274622443	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			North Ridge Backyard	L715643	P	40.0428277	-75.6485081	2014-10-04	16:20:00	obsr185422	S20028996	Area	P23	EBIRD	20		0.2023	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275196453	2014-10-08 10:33:37	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2014-10-07	11:30:00	obsr134567	S20070774	Traveling	P22	EBIRD_PA	30	0.402		1	1		0	1	0		Pines along reservoir		
URN:CornellLabOfOrnithology:EBIRD:OBS274425946	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-02	08:20:00	obsr246969	S20014737	Traveling	P22	EBIRD	180	2.816		10	1	G1012352	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278871983	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Crow's Nest Preserve	L1852805	P	40.2008406	-75.7569505	2014-10-31	09:30:00	obsr246969	S20405696	Traveling	P22	EBIRD	150	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275881553	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-11	11:15:00	obsr432900	S20198973	Stationary	P21	EBIRD	210			1	1	G1018087	0	1	0		Big sit <br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS278259882	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2014-10-28	11:00:00	obsr134567	S20362055	Traveling	P22	EBIRD_PA	60	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275931584	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-11	14:00:00	obsr314212	S20202286	Traveling	P22	EBIRD	75	0.805		2	1		0	1	0		With Tawny		
URN:CornellLabOfOrnithology:EBIRD:OBS277197412	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kennett Square Golf and Country Club	L698525	P	39.8667642	-75.7065296	2014-10-20	08:30:00	obsr183708	S20288295	Traveling	P22	EBIRD	150	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS274460173	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-02	08:20:00	obsr22428	S20017376	Traveling	P22	EBIRD	180	2.816		10	1	G1012352	0	1	0		Regular Thursday walk of the Friends of Exton Park		
URN:CornellLabOfOrnithology:EBIRD:OBS276759410	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-17	16:47:00	obsr293440	S20259635	Traveling	P22	EBIRD	60	1.770		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276133247	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hilltop Rd. Yard	L947074	P	39.8009020	-75.7887340	2014-10-12	14:26:00	obsr222247	S20215584	Stationary	P21	EBIRD	16			1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS274463925	2020-12-17 15:08:04.873997	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Sanatoga County Preserve	L1828789	H	40.2351005	-75.5978205	2014-10-03	12:15:00	obsr164001	S20017642	Traveling	P22	EBIRD	75	2.414		2	1		0	1	0		Carol and Rob on our usual walk from home to the Sanatoga Bridge and into the basin and back		
URN:CornellLabOfOrnithology:EBIRD:OBS275763852	2020-12-03 18:22:27.574416	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2014-10-10	08:05:00	obsr21752	S20190421	Traveling	P22	EBIRD	75	1.287		1	1		0	1	0			Coventry Woods Park	
URN:CornellLabOfOrnithology:EBIRD:OBS279676128	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2014-10-25	08:45:00	obsr146205	S20466209	Traveling	P22	EBIRD	120	2.414		2	1		0	1	0		Al Guarente		
URN:CornellLabOfOrnithology:EBIRD:OBS276730795	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Crows Nest Preserve	L657153	H	40.1894305	-75.7555926	2014-10-17	09:40:00	obsr118882	S20257737	Traveling	P22	EBIRD	200	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278093457	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			C.A.O.S. Head Quarters.	L1089774	P	39.8666571	-75.9682193	2014-10-26	09:00:00	obsr243748	S20350546	Stationary	P21	EBIRD	424			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275982810	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2014-10-11	05:45:00	obsr24203	S20205848	Stationary	P21	EBIRD	720			4	1	G1018577	0	1	0		Bucktoe Big Sit by the Deadwood Birders.  Rain showers in the morning, ending by mid-day, then overcast and in the low 50's.		
URN:CornellLabOfOrnithology:EBIRD:OBS277396403	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2014-10-21	08:30:00	obsr246969	S20301772	Traveling	P22	EBIRD	180	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276044320	2018-08-07 00:14:46	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2014-10-12	07:15:00	obsr414963	S20209878	Traveling	P22	EBIRD	45	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277022267	2014-10-24 07:31:46	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2014-10-19	10:52:00	obsr218962	S20276950	Traveling	P22	EBIRD	20	0.402		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS278856880	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-30	08:30:00	obsr543437	S20404597	Traveling	P22	EBIRD	180	3.219		13	1	G1034044	0	1	0		Weekly walk with group...The weather was Sunny with clouds and temperature was around 60....Had 13 walkers including Louise Gensemer, Vern Gauthier, George Tallman,Mary Bleecker, and,Debby Kerns,..		
URN:CornellLabOfOrnithology:EBIRD:OBS276231284	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-13	14:18:00	obsr293440	S20222085	Traveling	P22	EBIRD	75	2.575		1	1		0	1	0			Again a low estimate hard to count	
URN:CornellLabOfOrnithology:EBIRD:OBS274425698	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-02	08:20:00	obsr453541	S20014718	Traveling	P22	EBIRD	180	2.816		10	1	G1012352	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277178578	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			1				Female, Juvenile (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Woodcrest	L1043298	P	40.2060989	-75.6178558	2014-10-20	10:30:00	obsr237373	S20287003	Stationary	P21	EBIRD	150			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277928981	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			250 Sharp Road	L1006395	P	39.8151539	-75.7255465	2014-10-18	08:00:00	obsr21578	S20339244	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278104681	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			17					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Okehocking Preserve	L1152907	H	39.9697039	-75.4825115	2014-10-24	08:30:00	obsr427382	S20351317	Traveling	P22	EBIRD	135	3.219		2	1	G1030135	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276826364	2018-08-03 16:44:51	32858	species	Yellow-rumped Warbler	Setophaga coronata			20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-18	07:03:00	obsr414963	S20264363	Traveling	P22	EBIRD	170	3.219		1	1	G1023353	0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8	Estimate likely more	
URN:CornellLabOfOrnithology:EBIRD:OBS275765063	2016-04-11 15:39:13	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hilltop Rd. Yard	L947074	P	39.8009020	-75.7887340	2014-10-10	16:32:00	obsr222247	S20190508	Stationary	P21	EBIRD	21			1	1		0	1	0		Stationary count from the front yard, where a reasonably-sized (but really tough-to-see) mixed flock jumped back and forth across Hilltop Rd, foraging in the pines.		
URN:CornellLabOfOrnithology:EBIRD:OBS276875030	2015-08-18 18:21:25	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2014-10-18	11:10:00	obsr478956	S20267643	Traveling	P22	EBIRD	10	0.322		2	1		0	1	0		Rock Run trail just between kiosk and pond		
URN:CornellLabOfOrnithology:EBIRD:OBS276230029	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2014-10-13	08:30:00	obsr293470	S20221997	Traveling	P22	EBIRD	240	7.242		1	1		0	1	0		Kayaking		
URN:CornellLabOfOrnithology:EBIRD:OBS274726341	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Okehocking Preserve	L1152907	H	39.9697039	-75.4825115	2014-10-05	07:10:00	obsr293440	S20035814	Traveling	P22	EBIRD	175	5.311		3	1	G1013823	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278275606	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2014-10-28	08:00:00	obsr134567	S20363137	Traveling	P22	EBIRD_PA	60	0.805		1	1		0	1	0		walk along west dike		
URN:CornellLabOfOrnithology:EBIRD:OBS275062286	2014-10-09 16:07:30	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			North Ridge Backyard	L715643	P	40.0428277	-75.6485081	2014-10-07	11:30:00	obsr185422	S20058748	Area	P23	EBIRD	30		0.2023	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS283215195	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-21	08:20:00	obsr265925	S20298765	Traveling	P22	EBIRD	50	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278864110	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-30	08:30:00	obsr231923	S20405124	Traveling	P22	EBIRD	180	3.219		13	1	G1034044	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276233325	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-13	11:15:00	obsr185422	S20222256	Traveling	P22	EBIRD	140	2.897		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277058267	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2014-10-19	08:00:00	obsr248202	S20279086	Traveling	P22	EBIRD	165	4.345		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277139829	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-16	07:55:00	obsr42655	S20284327	Traveling	P22	EBIRD	244	2.816		11	1	G1022692	0	1	0			<iframe src="https://www.flickr.com/photos/pfisher/15528546016/player/" width="75" height="75" frameborder="0"></iframe>	
URN:CornellLabOfOrnithology:EBIRD:OBS274428398	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-02	08:20:00	obsr422989	S20014951	Traveling	P22	EBIRD	180	2.816		10	1	G1012352	0	1	0		Regular Thursday walk of the Friends of Exton Park		
URN:CornellLabOfOrnithology:EBIRD:OBS276030853	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-12	06:35:00	obsr7291	S20209045	Traveling	P22	EBIRD	230	2.414		2	1	G1018754	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278539680	2018-08-03 16:45:29	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2014-10-30	08:00:00	obsr134567	S20380922	Traveling	P22	EBIRD_PA	90	1.609		1	1		0	1	0		wa;l along dike and surrounding fields		
URN:CornellLabOfOrnithology:EBIRD:OBS275881384	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-11	11:15:00	obsr293440	S20198967	Stationary	P21	EBIRD	210			1	1	G1018087	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276233901	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-10-11	07:00:00	obsr453541	S20222284	Stationary	P21	EBIRD	650			15	1	G1019265	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276277620	2019-05-05 12:58:10	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens	L503790	H	39.8726929	-75.6744719	2014-10-13	09:00:00	obsr146205	S20225403	Traveling	P22	EBIRD	60	0.805		21	1		0	1	0		Walk led by John Mercer. Data entry by Judy Ford		
URN:CornellLabOfOrnithology:EBIRD:OBS278467897	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			C.A.O.S. Head Quarters.	L1089774	P	39.8666571	-75.9682193	2014-10-29	07:43:00	obsr243748	S20376280	Stationary	P21	EBIRD	240			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276757119	2014-10-17 17:32:43	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			250 Sharp Road	L1006395	P	39.8151539	-75.7255465	2014-10-17	16:58:00	obsr21578	S20259462	Stationary	P21	EBIRD	34			1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.3		
URN:CornellLabOfOrnithology:EBIRD:OBS276071406	2018-08-03 16:44:37	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Crawfords' - Easttown, Chester, PA (Private)	L1574113	P	40.0080710	-75.4379830	2014-10-12	16:09:00	obsr322614	S20211541	Traveling	P22	EBIRD	60	0.966		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS278235501	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Paradise Farm Camps CCWA (private)	L719482	P	39.9969804	-75.6661034	2014-10-27	09:28:00	obsr11194	S20360330	Incidental	P20	EBIRD				1	1		0	1	0		Working while censusing birds on the property. <br />Submitted from BirdLog NA for iOS, version 1.6.1		
URN:CornellLabOfOrnithology:EBIRD:OBS282006287	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2014-11-22	14:18:00	obsr222247	S20635433	Traveling	P22	EBIRD	34	0.161		1	1	G1051302	0	1	0		Submitted from  BirdLog NA for Android v1.9.6	heard	
URN:CornellLabOfOrnithology:EBIRD:OBS279628804	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-11-06	08:30:00	obsr453541	S20462701	Traveling	P22	EBIRD	120	2.575		11	1	G1038340	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS279502374	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2014-11-05	15:15:00	obsr544551	S20453272	Traveling	P22	EBIRD	120	2.414		9	1	G1038005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS279748215	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-11-06	08:30:00	obsr51193	S20471261	Traveling	P22	EBIRD	120	2.575		11	1	G1038340	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS279637927	2021-04-01 15:14:13.10447	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2014-11-06	08:30:00	obsr22428	S20463437	Traveling	P22	EBIRD	120	2.575		11	1	G1038340	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS283002157	2018-08-03 16:47:34	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2014-11-27	12:15:00	obsr280086	S20708715	Traveling	P22	EBIRD	42	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS280028591	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_959	29			Great Marsh (restricted access)	L1770262	H	40.1268556	-75.7648379	2014-11-09	07:23:00	obsr346106	S20490974	Traveling	P22	EBIRD	240	4.828		1	1		0	1	0				
